DATE,TAVG,TMAX,TMIN
1950-01-01,-18.0225806451613,-14.3483870967742,-21.6161290322581
1950-02-01,-6.76428571428571,-3.41071428571429,-9.875
1950-03-01,-2.2258064516129,1.30645161290323,-4.88387096774194
1950-04-01,9.04333333333333,13.83,4.60333333333333
1950-05-01,11.7387096774194,17.5451612903226,5.3
1950-06-01,15.1233333333333,20.34,10.35
1950-07-01,16.1774193548387,20.9612903225806,11.5483870967742
1950-08-01,14.0806451612903,18.3193548387097,10.5612903225806
1950-09-01,11.99,16.2166666666667,8.82333333333333
1950-10-01,4.74516129032258,8.03225806451613,2.23548387096774
1950-11-01,-0.433333333333333,1.99666666666667,-2.68
1950-12-01,-5.50322580645161,-3.64193548387097,-7.65806451612903
1951-01-01,-12.1387096774194,-8.70967741935484,-15.7451612903226
1951-02-01,-12.2642857142857,-7.98214285714286,-16.1107142857143
1951-03-01,-3.99677419354839,-0.219354838709677,-7.46451612903226
1951-04-01,8.40333333333333,14.48,2.98
1951-05-01,9.73870967741935,14.7709677419355,4.99354838709677
1951-06-01,17.7066666666667,23.22,11.3966666666667
1951-07-01,18.5903225806452,23.7774193548387,13.2645161290323
1951-08-01,18.3258064516129,23.6161290322581,13.9
1951-09-01,11.99,16.9733333333333,8.26333333333333
1951-10-01,2.78064516129032,5.19677419354839,0.741935483870968
1951-11-01,-4.81,-1.32,-8.13333333333333
1951-12-01,-1.25161290322581,0.745161290322581,-3.09677419354839
1952-01-01,-4.13548387096774,-1.64838709677419,-6.72258064516129
1952-02-01,-7.09655172413793,-3.88275862068965,-9.86551724137931
1952-03-01,-9.10645161290323,-3.59677419354839,-14.4129032258065
1952-04-01,5.16666666666667,11.03,-0.186666666666666
1952-05-01,10.358064516129,16.2096774193548,5.06451612903226
1952-06-01,17.34,22.6633333333333,11.84
1952-07-01,17.8709677419355,22.4806451612903,13.558064516129
1952-08-01,16.8483870967742,21.3548387096774,12.741935483871
1952-09-01,12.1366666666667,16.6933333333333,8.52
1952-10-01,3.9258064516129,6.39032258064516,1.99032258064516
1952-11-01,-1.13333333333333,1.73,-3.40666666666667
1952-12-01,-5.88387096774194,-3.49677419354839,-8.29354838709678
1953-01-01,-10.4032258064516,-7.3,-14.0677419354839
1953-02-01,-15.6142857142857,-11.325,-19.4678571428571
1953-03-01,-2.60645161290323,1.83225806451613,-6.3741935483871
1953-04-01,7.18333333333333,12.1166666666667,3.01333333333333
1953-05-01,11.6451612903226,16.658064516129,6.36129032258065
1953-06-01,19.1933333333333,24.3733333333333,13.52
1953-07-01,19.0258064516129,24.6451612903226,14.0032258064516
1953-08-01,17.2903225806452,22.2161290322581,13.7258064516129
1953-09-01,10.0466666666667,13.93,7.16
1953-10-01,5.79032258064516,8.19032258064516,3.99032258064516
1953-11-01,-3.15666666666667,-0.84,-5.47333333333333
1953-12-01,-5.63225806451613,-3.95806451612903,-7.25806451612903
1954-01-01,-14.3064516129032,-10.7967741935484,-17.7548387096774
1954-02-01,-14,-9.98928571428571,-18.4642857142857
1954-03-01,-3.4258064516129,0.5,-6.70967741935484
1954-04-01,3.03,7.36666666666667,-0.613333333333334
1954-05-01,12.8838709677419,18.4774193548387,7.42258064516129
1954-06-01,18.9633333333333,24.7766666666667,12.5166666666667
1954-07-01,21.0258064516129,26.3064516129032,15.3967741935484
1954-08-01,18.3548387096774,23.9387096774194,13.5032258064516
1954-09-01,12.2866666666667,17.52,8.21333333333333
1954-10-01,5.73870967741936,8.95483870967742,3.32258064516129
1954-11-01,-1.57333333333333,0.876666666666666,-4.11333333333333
1954-12-01,-4.9741935483871,-3.00967741935484,-7.39677419354839
1955-01-01,-6.31290322580645,-3.66451612903226,-9.20967741935484
1955-02-01,-6.79285714285714,-3.86071428571429,-9.51785714285714
1955-03-01,-4.66451612903226,-0.996774193548387,-8.02258064516129
1955-04-01,1.46666666666667,5.29333333333333,-1.97
1955-05-01,10.5064516129032,15.3774193548387,6.06129032258065
1955-06-01,15.1,20.5166666666667,9.52333333333334
1955-07-01,17.9064516129032,23.0193548387097,12.4741935483871
1955-08-01,17.9161290322581,23.9193548387097,11.7225806451613
1955-09-01,13.8566666666667,19.2233333333333,9.34666666666667
1955-10-01,7.71290322580645,11.6193548387097,4.48709677419355
1955-11-01,-3.02333333333333,-0.263333333333333,-5.92666666666667
1955-12-01,-14.3064516129032,-10.7161290322581,-17.8129032258065
1956-01-01,-10.9161290322581,-7.5258064516129,-13.9322580645161
1956-02-01,-18.5034482758621,-13.9275862068966,-22.7551724137931
1956-03-01,-3.6,1.32903225806452,-8.07741935483871
1956-04-01,3.94,7.97,0.1
1956-05-01,10.6645161290323,15.6161290322581,6.09354838709677
1956-06-01,20.57,26.27,13.3566666666667
1956-07-01,15.1903225806452,19.7290322580645,11.3709677419355
1956-08-01,14.6258064516129,19.4709677419355,10.7129032258064
1956-09-01,8.42333333333333,12.9566666666667,5.15
1956-10-01,4.67096774193548,7.92903225806451,2.02903225806452
1956-11-01,-5.18,-3.10333333333333,-7.50333333333333
1956-12-01,-4.25483870967742,-2.34193548387097,-6.16129032258065
1957-01-01,-6.03870967741936,-3.21612903225806,-9.05161290322581
1957-02-01,-1.76071428571429,0.160714285714286,-3.92142857142857
1957-03-01,-6.31935483870968,-2.18064516129032,-9.81290322580645
1957-04-01,6.64,11.5833333333333,2.23
1957-05-01,14.4354838709677,20.158064516129,9.09354838709678
1957-06-01,15.24,20.2233333333333,10.6233333333333
1957-07-01,18.5548387096774,23.5161290322581,13.6032258064516
1957-08-01,17.0870967741936,22.1645161290323,12.6483870967742
1957-09-01,12.3133333333333,16.9633333333333,8.90666666666666
1957-10-01,5.24193548387097,8.51612903225806,2.75483870967742
1957-11-01,-0.893333333333333,1.61,-2.91666666666667
1957-12-01,-4.62258064516129,-2.11612903225807,-7.64516129032258
1958-01-01,-6.93225806451613,-3.86129032258065,-9.98709677419355
1958-02-01,-7.71071428571429,-3.90714285714286,-11.4428571428571
1958-03-01,-6.08064516129032,-1.30967741935484,-10.7258064516129
1958-04-01,4.06333333333333,8.13,0.106666666666666
1958-05-01,13.2903225806452,18.5064516129032,8.4
1958-06-01,14.89,19.8166666666667,10.2133333333333
1958-07-01,18.3677419354839,23.4806451612903,13.0129032258064
1958-08-01,15.6967741935484,19.7935483870968,12.0129032258064
1958-09-01,9.08,13.17,5.62666666666667
1958-10-01,6.03870967741935,9.31935483870968,3.55806451612903
1958-11-01,-0.786666666666667,2.20666666666667,-3.52333333333333
1958-12-01,-7.64193548387097,-4.35161290322581,-11.0516129032258
1959-01-01,-4.33548387096774,-1.75806451612903,-6.98709677419355
1959-02-01,-5.49285714285714,-2.475,-8.55714285714286
1959-03-01,-1.4258064516129,3.39677419354839,-5.23548387096774
1959-04-01,6.63,12.05,1.76
1959-05-01,11.4903225806452,16.1290322580645,6.73548387096774
1959-06-01,16.8866666666667,22.0766666666667,11.38
1959-07-01,20.5387096774194,26.0806451612903,15.2290322580645
1959-08-01,16.9322580645161,22.3903225806452,11.9161290322581
1959-09-01,8.25333333333333,11.9566666666667,5.17666666666667
1959-10-01,2.22903225806452,5.39032258064516,-0.290322580645161
1959-11-01,-5.11,-2.40666666666667,-7.41333333333333
1959-12-01,-10.9903225806452,-8.41290322580645,-12.9903225806452
1960-01-01,-9.35161290322581,-6.94193548387097,-12.1258064516129
1960-02-01,-7.65172413793103,-4.71034482758621,-11.0034482758621
1960-03-01,-5.48064516129032,-0.693548387096775,-9.18709677419355
1960-04-01,5.04666666666667,10.0766666666667,0.37
1960-05-01,11.6258064516129,16.5612903225806,5.93870967741935
1960-06-01,18.4866666666667,23.4333333333333,12.9066666666667
1960-07-01,21.0096774193548,27.0064516129032,14.7322580645161
1960-08-01,16.1903225806452,20.5806451612903,12.5193548387097
1960-09-01,9.8,13.8533333333333,6.54333333333333
1960-10-01,2.33870967741936,4.80645161290323,-0.0451612903225803
1960-11-01,-3.62,-1.40666666666667,-5.85333333333333
1960-12-01,0.167741935483871,1.47741935483871,-1.37741935483871
1961-01-01,-6.1741935483871,-3.74193548387097,-8.73548387096774
1961-02-01,-2.33571428571429,-0.0714285714285715,-4.825
1961-03-01,0.245161290322581,2.94516129032258,-2.31290322580645
1961-04-01,4.31,8.75333333333333,0.303333333333333
1961-05-01,12.058064516129,17.1129032258064,6.02903225806452
1961-06-01,19.1733333333333,24.6266666666667,13.3866666666667
1961-07-01,19.3741935483871,24.141935483871,14.9161290322581
1961-08-01,16.8258064516129,21.2612903225806,13.1129032258065
1961-09-01,9.68666666666667,14.3033333333333,5.74333333333333
1961-10-01,6.59032258064516,10.2806451612903,3.2741935483871
1961-11-01,-1.55,0.863333333333333,-4.24333333333333
1961-12-01,-8.07096774193548,-5.50645161290323,-11.2193548387097
1962-01-01,-4.24838709677419,-1.67096774193548,-7.89354838709677
1962-02-01,-6.05714285714286,-2.68214285714286,-10.1678571428571
1962-03-01,-5.01290322580645,-1.05806451612903,-9.64193548387096
1962-04-01,7.59,12.99,3.16666666666667
1962-05-01,13.2258064516129,18.1935483870968,8.19032258064516
1962-06-01,13.5066666666667,17.8433333333333,9.43666666666667
1962-07-01,16.3612903225806,20.5870967741936,12.3870967741935
1962-08-01,14.8322580645161,19.0258064516129,10.9354838709677
1962-09-01,10.79,15.4366666666667,7.01
1962-10-01,6.45161290322581,9.94838709677419,3.52258064516129
1962-11-01,1.34333333333333,3.71,-0.776666666666667
1962-12-01,-7.35161290322581,-4.46451612903226,-9.88709677419355
1963-01-01,-15.9290322580645,-12.8645161290323,-19.5064516129032
1963-02-01,-10.0571428571429,-6.21071428571429,-13.9107142857143
1963-03-01,-9.42903225806451,-4.79677419354839,-14.0451612903226
1963-04-01,3.88666666666667,9.16,-1.35
1963-05-01,17.0225806451613,23.0193548387097,9.85806451612903
1963-06-01,13.54,17.98,9.41
1963-07-01,19.1322580645161,24.4387096774194,13.1838709677419
1963-08-01,17.7967741935484,23.3935483870968,12.2290322580645
1963-09-01,13.2166666666667,19.1933333333333,8.59
1963-10-01,5.6516129032258,9.23225806451613,2.56129032258065
1963-11-01,-0.216666666666667,2.02,-2.41333333333333
1963-12-01,-8.7516129032258,-6.2516129032258,-11.858064516129
1964-01-01,-8.0741935483871,-3.8741935483871,-12.5225806451613
1964-02-01,-9.97586206896552,-6.30689655172414,-14.0034482758621
1964-03-01,-6.19032258064516,-1.49354838709677,-10.4032258064516
1964-04-01,4.20666666666667,7.74666666666667,1.20333333333333
1964-05-01,11.5290322580645,16.1322580645161,6.63870967741935
1964-06-01,18.9833333333333,24.5366666666667,12.1466666666667
1964-07-01,19.9903225806452,25.7967741935484,13.4838709677419
1964-08-01,16.0064516129032,21.6774193548387,10.7290322580645
1964-09-01,11.8066666666667,17.1833333333333,7.83
1964-10-01,6.89354838709678,10.558064516129,4.06451612903226
1964-11-01,-2.30666666666667,0.596666666666667,-4.72666666666667
1964-12-01,-2.85806451612903,-0.654838709677419,-5.28064516129032
1965-01-01,-9.52903225806451,-6.55161290322581,-12.5225806451613
1965-02-01,-10.0714285714286,-6.40357142857143,-13.5607142857143
1965-03-01,-3.30322580645161,0.6,-6.8741935483871
1965-04-01,2.52333333333333,7.31666666666667,-2.91
1965-05-01,9.73870967741936,14.7032258064516,4.99677419354839
1965-06-01,16.0166666666667,21.03,10.0366666666667
1965-07-01,16.6612903225806,21.5161290322581,12.1935483870968
1965-08-01,15.7354838709677,20.9258064516129,10.9612903225806
1965-09-01,12.9233333333333,17.7133333333333,9.47666666666667
1965-10-01,3.80645161290323,6.80967741935484,1.13225806451613
1965-11-01,-5.78666666666667,-2.65,-8.61333333333334
1965-12-01,-1.49354838709677,0.0258064516129033,-3.19032258064516
1966-01-01,-9.66451612903226,-6.92258064516129,-12.9935483870968
1966-02-01,-8.85714285714286,-5.67142857142857,-11.7892857142857
1966-03-01,0.00967741935483873,2.9,-2.53548387096774
1966-04-01,8.71666666666667,13.4166666666667,5.12
1966-05-01,15.4225806451613,20.9193548387097,9.66451612903226
1966-06-01,16.54,21.7933333333333,10.8066666666667
1966-07-01,19.2129032258065,24.1548387096774,14.4967741935484
1966-08-01,16.6451612903226,21.9032258064516,12.4129032258065
1966-09-01,9.54333333333333,13.5466666666667,6.04666666666667
1966-10-01,6.08709677419355,9.71290322580645,2.67096774193548
